Account,trade_date,trade_count,total_pnl,avg_size_usd,total_fee,avg_execution_price,buy_ratio,long_ratio,unique_assets,win_rate,fg_value,sentiment,net_pnl_after_fee,pnl_per_trade,size_to_fee_ratio,next_day_pnl,current_day_pnl,target_label
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,1,15.24474,771.87,0.270154,3934.1,0.0,0.0,1,1.0,83.0,Extreme Greed,14.974586,15.24474,607.6979641838706,0.0,15.24474,small_loss
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,314,449328.107544,1430.9824522292993,82.264982,17.81962101910828,0.0,0.0,1,1.0,83.0,Extreme Greed,449245.84256200003,1430.9812342165606,17.185885565066226,100273.248286,449328.107544,big_win
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-12,1,0.0,5158.5,0.51585,1.0317,0.0,0.0,1,0.0,83.0,Extreme Greed,-0.51585,0.0,3403.041198007719,0.0,0.0,small_loss
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-12,1041,130826.491662,2596.416272814601,294.08469282,169.55755619596542,0.16042267050912584,0.0,3,0.8146013448607109,83.0,Extreme Greed,130532.40696918,125.67386326801153,8.798884984516633,9405.233313,130826.491662,big_win
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,155,1522.284412,88.59193548387097,6.2494111199999995,96.68558067741935,0.535483870967742,0.0,18,0.45806451612903226,76.0,Extreme Greed,1516.0350008799999,9.82118975483871,12.220569921805039,13281.73126,1522.284412,small_win
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,63,1966.9289449999999,1823.863492063492,40.216161,1.2442920634920636,0.2222222222222222,0.0,2,0.7777777777777778,76.0,Extreme Greed,1926.7127839999998,31.221094365079363,44.25117351573554,214.770101,1966.9289449999999,big_win
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-13,26,1116.8006,2954.652692307692,5.50834285,17.993846153846153,0.5,0.0,2,0.5,76.0,Extreme Greed,1111.29225715,42.95386923076923,453.9792632939877,1898.178342,1116.8006,small_win
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-13,148,587.630504,573.9341216216217,25.65326308,2852.024837837838,0.527027027027027,0.0,13,0.35135135135135137,76.0,Extreme Greed,561.97724092,3.970476378378378,21.533352966912663,1178.021061,587.630504,small_win
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,49,6790.274613,20715.92551020408,304.524077,100262.97959183673,0.7551020408163265,0.0,1,0.5510204081632653,76.0,Extreme Greed,6485.750536,138.57703291836734,67.80455967208137,570.1898180000001,6790.274613,big_win
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,30,0.0,2951.8799999999997,8.501389,17.522333333333332,0.0,0.0,1,0.0,76.0,Extreme Greed,-8.501389,0.0,310.678786017497,0.0,0.0,big_loss
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,26,8276.625256,4533.178461538461,19.661017,0.3499153846153846,0.3076923076923077,0.0,2,0.9615384615384616,76.0,Extreme Greed,8256.964238999999,318.3317406153846,219.40732450578116,-33.03286,8276.625256,big_win
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,3,0.0,128.88333333333333,0.00793096,17.06266666666667,1.0,0.0,1,0.0,76.0,Extreme Greed,-0.00793096,0.0,127.8692077613464,0.0,0.0,small_loss
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-13,162,0.0,2468.940987654321,4.20111348,33.059123456790125,1.0,0.0,1,0.0,76.0,Extreme Greed,-4.20111348,0.0,474.69469703905037,0.0,0.0,small_loss
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-13,234,2270.1241019999998,939.9077777777777,19.428627,17.877982905982908,0.29914529914529914,0.0,1,0.7008547008547008,76.0,Extreme Greed,2250.695475,9.70138505128205,46.00934648117946,10281.503571,2270.1241019999998,big_win
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-13,277,9405.233313,2702.6475451263536,19.27604387,31.656014440433214,0.7509025270758123,0.0,2,0.2527075812274368,76.0,Extreme Greed,9385.95726913,33.95391087725632,133.29264635914174,1294.450646,9405.233313,big_win
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,154,13281.73126,187.5361038961039,9.858389,1339.9986573636365,0.2922077922077922,0.0,16,0.7727272727272727,83.0,Extreme Greed,13271.872871,86.24500818181818,17.271079890037452,5389.96219,13281.73126,big_win
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-14,36,0.0,5555.551944444444,0.98587664,19.475,1.0,0.0,1,0.0,83.0,Extreme Greed,-0.98587664,0.0,2797.5312426478035,346.827642,0.0,big_loss
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-14,1,1898.178342,6591.46,0.659146,21.9,0.0,0.0,1,1.0,83.0,Extreme Greed,1897.519196,1898.178342,3972.8028756962917,6623.483154,1898.178342,big_win
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-14,62,1178.021061,488.356935483871,8.74278152,8322.64966951613,0.5806451612903226,0.0,12,0.45161290322580644,83.0,Extreme Greed,1169.2782794799998,19.000339693548387,50.12500121052402,10303.889423,1178.021061,small_win
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,1,0.0,24979.8,4.898,0.51,1.0,0.0,1,0.0,83.0,Extreme Greed,-4.898,0.0,4235.3001017294,7440.638159,0.0,big_loss
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,19,570.1898180000001,10507.837368421053,59.89466,101343.15789473684,0.7368421052631579,0.0,1,0.3157894736842105,83.0,Extreme Greed,510.2951580000001,30.009990421052635,172.55761619197895,263.914304,570.1898180000001,small_win
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,80,39057.10912,664.7225000000001,15.692086,20.963275000000003,0.0,0.0,1,1.0,83.0,Extreme Greed,39041.417034,488.213864,39.82261414181547,18879.21027,39057.10912,big_win
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,43,0.0,2042.2541860465114,8.430394,20.908232558139535,0.0,0.0,1,0.0,83.0,Extreme Greed,-8.430394,0.0,216.5608548324186,0.0,0.0,big_loss
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,36,-33.03286,1667.6102777777778,5.763223,0.3266138888888889,0.3055555555555556,0.0,1,0.027777777777777776,83.0,Extreme Greed,-38.796082999999996,-0.9175794444444444,246.5703522976808,126.32543000000001,-33.03286,big_loss
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-14,683,10281.503571,1674.4618155197657,73.206342,20.112128843338215,0.5651537335285505,0.0,2,0.4333821376281113,83.0,Extreme Greed,10208.297229,15.053445931185943,22.564942165182668,3932.676736,10281.503571,big_win
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,50,100273.248286,2005.4666,35.095629,22.68638,0.0,0.0,1,1.0,83.0,Extreme Greed,100238.152657,2005.46496572,55.5598186140488,49955.768945,100273.248286,big_win
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-14,70,1294.450646,6203.194285714286,8.86491787,20.276442857142857,0.9428571428571428,0.0,1,0.05714285714285714,83.0,Extreme Greed,1285.58572813,18.492152085714284,628.8135762973449,1703.2571850000002,1294.450646,small_win
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,137,5389.96219,125.00722627737227,6.5299154,2322.3059525328467,0.44525547445255476,0.0,16,0.49635036496350365,80.0,Extreme Greed,5383.4322746,39.3427897080292,16.60141178709289,13190.248859,5389.96219,big_win
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-15,6,346.827642,117.02833333333335,0.11950780999999999,3.6514839833333332,0.16666666666666666,0.0,5,0.8333333333333334,80.0,Extreme Greed,346.70813419,57.804607000000004,104.5355220285005,0.0,346.827642,small_win
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-15,28,6623.483154,1993.9885714285715,2.98179288,22.56392857142857,0.17857142857142858,0.0,1,0.8214285714285714,80.0,Extreme Greed,6620.501361119999,236.55296978571428,500.7765676221139,6942.186825,6623.483154,big_win
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-15,181,10303.889423,622.4760773480663,23.25335902,1185.5159565745855,0.5193370165745856,0.0,7,0.40331491712707185,80.0,Extreme Greed,10280.63606398,56.92756587292818,25.665561493348406,333.398209,10303.889423,big_win
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,21,263.914304,14297.049523809523,90.071403,102121.95238095238,0.19047619047619047,0.0,1,0.23809523809523808,80.0,Extreme Greed,173.842901,12.56734780952381,156.98725453707485,0.0,263.914304,small_win
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,28,0.0,4194.129285714285,1.7473268100000001,22.573107142857143,1.0,0.0,1,0.0,80.0,Extreme Greed,-1.7473268100000001,0.0,1526.6219040443482,0.0,0.0,big_loss
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,15,18879.21027,1635.1666666666667,2.452747,24.416999999999998,0.0,0.0,1,1.0,80.0,Extreme Greed,18876.757523,1258.614018,473.58426976163236,12648.870412,18879.21027,big_win
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,8,0.0,2812.5,2.1599950000000003,22.357499999999998,0.0,0.0,1,0.0,80.0,Extreme Greed,-2.1599950000000003,0.0,890.0330538497686,0.0,0.0,big_loss
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,14,126.32543000000001,469.7357142857143,0.849321,0.5648642857142857,0.07142857142857142,0.0,1,0.9285714285714286,80.0,Extreme Greed,125.47610900000001,9.023245000000001,254.004423399569,758.93225,126.32543000000001,small_loss
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,5,0.0,739.626,0.031883879999999996,23.4088,1.0,0.0,1,0.0,80.0,Extreme Greed,-0.031883879999999996,0.0,716.7725112635735,0.0,0.0,small_loss
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-15,413,0.0,1890.1754237288135,11.53175475,23.62256900726392,1.0,0.0,1,0.0,80.0,Extreme Greed,-11.53175475,0.0,150.83086618247245,55.987393,0.0,small_loss
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-15,748,3932.676736,1345.2046122994652,64.97873,24.26888502673797,0.6844919786096256,0.0,1,0.25,80.0,Extreme Greed,3867.698006,5.2575892192513365,20.388458709336557,3923.071266,3932.676736,big_win
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,26,49955.768945,1921.375769230769,17.484518,24.672923076923077,0.0,0.0,1,1.0,80.0,Extreme Greed,49938.284427000006,1921.3757286538462,103.94513772178257,50346.757308,49955.768945,big_win
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-15,58,0.0,1122.5670689655171,6.515417,1.1383137931034482,0.0,0.0,1,0.0,80.0,Extreme Greed,-6.515417,0.0,149.36856716873024,0.0,0.0,small_loss
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-15,9,1703.2571850000002,2227.3388888888894,0.62289883,24.157555555555557,0.7777777777777778,0.0,1,0.2222222222222222,80.0,Extreme Greed,1702.6342861700002,189.25079833333336,1372.4446944661913,126852.290809,1703.2571850000002,small_win
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,230,13190.248859,131.2383043478261,16.93692959,1384.1251735645653,0.3695652173913043,0.0,22,0.6695652173913044,83.0,Extreme Greed,13173.31192941,57.348908082608695,7.316653816882497,4454.939378,13190.248859,big_win
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-16,4,0.0,0.0,0.0,0.0035851249999999998,0.0,0.0,4,0.0,83.0,Extreme Greed,0.0,0.0,0.0,22.80272,0.0,big_loss
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-16,14,6942.186825,5866.705,4.25589888,23.850142857142856,0.35714285714285715,0.0,1,0.6428571428571429,83.0,Extreme Greed,6937.93092612,495.87048749999997,1116.2134458720789,136.054186,6942.186825,big_win
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-16,92,333.398209,574.7419565217391,16.03156007,16.288856630434783,0.391304347826087,0.0,10,0.29347826086956524,83.0,Extreme Greed,317.36664893,3.6238935760869566,33.745702340803774,21172.081622,333.398209,small_win
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,27,0.0,32579.84037037037,263.896686,105287.03703703704,0.0,0.0,1,0.0,83.0,Extreme Greed,-263.896686,0.0,122.99074353225534,0.0,0.0,big_loss
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,47,12648.870412,341.3504255319149,5.615201,26.67904255319149,0.0,0.0,1,1.0,83.0,Extreme Greed,12643.255211,269.12490238297875,51.60091515464381,2244.04603,12648.870412,big_win
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,41,0.0,1561.8182926829268,6.147281,24.32,0.0,0.0,1,0.0,83.0,Extreme Greed,-6.147281,0.0,218.51922327986358,0.0,0.0,big_loss
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,10,758.93225,5082.063,4.878869,1.773005,0.5,0.0,2,0.4,83.0,Extreme Greed,754.053381,75.893225,864.4627053264837,3146.294798,758.93225,small_win
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-16,2,55.987393,55.980000000000004,0.02034849,13.84256,0.5,0.0,2,0.5,83.0,Extreme Greed,55.967044509999994,27.9936965,54.86360841284727,0.0,55.987393,small_loss
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-16,326,3923.071266,1710.5239570552149,30.75539,24.782398773006136,0.49693251533742333,0.0,1,0.5030674846625767,83.0,Extreme Greed,3892.315876,12.033960938650306,53.86562586871756,9080.193597,3923.071266,big_win
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,13,2069.35811,192.29384615384618,0.334015,24.011153846153846,0.0,0.0,1,1.0,83.0,Extreme Greed,2069.024095,159.1813930769231,144.14668962031624,256.200336,2069.35811,big_win
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-16,4,0.0,663.0799999999999,0.26523,1.2056,0.0,0.0,1,0.0,83.0,Extreme Greed,-0.26523,0.0,524.0786260205654,0.0,0.0,small_loss
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-16,245,126852.290809,4090.4684897959187,53.01264697,26.145763265306122,0.5265306122448979,0.0,1,0.47346938775510206,83.0,Extreme Greed,126799.27816203,517.7644522816327,75.73167987985978,128648.384642,126852.290809,big_win
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,181,4454.939378,112.67668508287292,6.70647033,1784.4322445856353,0.5414364640883977,0.0,15,0.430939226519337,87.0,Extreme Greed,4448.23290767,24.612924740331493,14.621049619076768,3624.489655,4454.939378,big_win
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,15,214.770101,1000.812,4.795866,0.6836486666666667,0.26666666666666666,0.0,1,0.7333333333333333,87.0,Extreme Greed,209.97423500000002,14.318006733333334,172.67687003115668,305.55784,214.770101,small_win
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-17,20,27.63736,3976.0629999999996,14.159007,19.702169,0.1,0.0,4,0.55,87.0,Extreme Greed,13.478353,1.381868,262.290465331931,0.0,27.63736,small_loss
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-17,396,21172.081622,327.79242424242426,199.94217869000002,16.260673067626264,0.37626262626262624,0.0,21,0.29292929292929293,87.0,Extreme Greed,20972.139443310003,53.464852580808085,1.6312773474409283,3311.822419,21172.081622,big_win
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,12,0.0,14999.839166666667,53.999413,107109.75,0.0,0.0,1,0.0,87.0,Extreme Greed,-53.999413,0.0,272.72725922850606,-4627.220257,0.0,big_loss
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,7,2244.04603,401.2685714285714,0.983103,28.123285714285714,0.0,0.0,1,1.0,87.0,Extreme Greed,2243.062927,320.57800428571426,202.34378720044873,27649.187167,2244.04603,big_win
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,98,0.0,18481.63244897959,181.119965,4024.795918367347,0.0,0.0,1,0.0,87.0,Extreme Greed,-181.119965,0.0,101.48054030748133,327545.999992,0.0,big_loss
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,14,0.0,3150.0064285714284,4.233596,28.06142857142857,0.0,0.0,1,0.0,87.0,Extreme Greed,-4.233596,0.0,601.8818473132867,0.0,0.0,big_loss
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,67,3146.294798,1978.6264179104478,16.281381,0.6849697014925373,0.5671641791044776,0.0,3,0.9552238805970149,87.0,Extreme Greed,3130.013417,46.95962385074627,114.4946933298009,2507.193252,3146.294798,big_win
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,14,0.0,2142.7757142857145,0.11005894999999999,27.62142857142857,1.0,0.0,1,0.0,87.0,Extreme Greed,-0.11005894999999999,0.0,1930.326055463734,0.0,0.0,big_loss
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-17,1,0.0,0.0,0.0,1.436,0.0,0.0,1,0.0,87.0,Extreme Greed,0.0,0.0,0.0,0.0,0.0,small_loss
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-17,599,9080.193597,2051.6765609348913,68.951806,28.00553756260434,0.5659432387312187,0.0,1,0.4340567612687813,87.0,Extreme Greed,9011.241791,15.158920863105175,29.32985834468507,2755.818564,9080.193597,big_win
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,1,256.200336,299.74,0.029973,28.465,0.0,0.0,1,1.0,87.0,Extreme Greed,256.170363,256.200336,291.01733734767805,23353.625678,256.200336,small_win
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,38,50346.757308,2640.7076315789473,22.621409,26.052544736842105,0.0,0.0,3,0.7894736842105263,87.0,Extreme Greed,50324.135899,1324.914666,111.79297693795266,2222.47801,50346.757308,big_win
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-17,2,0.0,1744.65,0.34892900000000004,1.1631,0.0,0.0,1,0.0,87.0,Extreme Greed,-0.34892900000000004,0.0,1293.3593984561085,0.0,0.0,small_loss
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-17,476,128648.384642,3056.9325000000003,171.85723001,28.451657563025208,0.43487394957983194,0.0,1,0.5651260504201681,87.0,Extreme Greed,128476.52741199,270.2697156344538,17.68472455461165,2139.192941,128648.384642,big_win
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-18,59,1613.165903,1913.523898305085,20.81460217,25.3105593220339,0.7457627118644068,0.0,1,0.2542372881355932,81.0,Extreme Greed,1592.3513008300001,27.341794966101695,87.71757024918895,0.0,1613.165903,small_win
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,191,3624.489655,124.92068062827224,7.0983362,18.150593314136128,0.5340314136125655,0.0,25,0.418848167539267,81.0,Extreme Greed,3617.3913187999997,18.97638562827225,15.425474757181881,1525.329937,3624.489655,big_win
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-18,12,136.054186,679.3075,0.10415878,24.607,0.75,0.0,1,0.25,81.0,Extreme Greed,135.95002721999998,11.337848833333332,615.226281133226,1676.3027260000001,136.054186,small_loss
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-18,44,0.0,3081.5213636363637,13.568712,180.39259545454547,0.0,0.0,2,0.0,81.0,Extreme Greed,-13.568712,0.0,211.516389618819,2229.5212300000003,0.0,big_loss
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-18,226,3311.822419,380.76508849557524,18.89955487,2778.431278707522,0.5176991150442478,0.0,18,0.2079646017699115,81.0,Extreme Greed,3292.92286413,14.6540815,19.13435204872878,3491.018544,3311.822419,big_win
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,62,-4627.220257,28169.055161290322,523.944398,105407.43548387097,0.9193548387096774,0.0,1,0.08064516129032258,81.0,Extreme Greed,-5151.164655,-74.63258479032258,53.661026327002205,1582.2032900000002,-4627.220257,big_loss
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,31,0.0,3206.451290322581,9.542376,24.866129032258065,0.0,0.0,1,0.0,81.0,Extreme Greed,-9.542376,0.0,304.14882663287483,0.0,0.0,big_loss
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,115,2507.193252,1492.9519130434783,16.79201892,4.2379173913043475,0.8695652173913043,0.0,2,0.9478260869565217,81.0,Extreme Greed,2490.40123308,21.801680452173912,83.91132674467043,13027.2866,2507.193252,big_win
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,1,0.0,4999.94,0.01953097,25.6,1.0,0.0,1,0.0,81.0,Extreme Greed,-0.01953097,0.0,4904.157055670413,453.853206,0.0,big_loss
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-18,314,2755.818564,1756.5612101910826,30.847866,26.336563694267518,0.5095541401273885,0.0,1,0.49044585987261147,81.0,Extreme Greed,2724.970698,8.776492242038216,55.15475385983735,5687.811638,2755.818564,big_win
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,18,2222.47801,2654.303888888889,16.722106,26.367722222222223,1.0,0.0,1,1.0,81.0,Extreme Greed,2205.7559039999996,123.47100055555555,149.77361544327118,0.0,2222.47801,big_win
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-18,14,0.0,2207.8585714285714,3.0909950000000004,1.0943571428571428,0.0,0.0,1,0.0,81.0,Extreme Greed,-3.0909950000000004,0.0,539.687428468764,-128.0,0.0,small_loss
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-18,342,2139.192941,2279.296023391813,30.0033153,25.129628654970762,0.3128654970760234,0.0,1,0.26900584795321636,81.0,Extreme Greed,2109.1896257,6.25495011988304,73.51781579926109,27888.195088,2139.192941,big_win
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-19,1,0.0,0.11,0.0,23.218,0.0,0.0,1,0.0,75.0,Extreme Greed,0.0,0.0,0.11,1245.51851,0.0,big_loss
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,204,1525.329937,197.00485294117647,13.84405958,10491.515797064216,0.7794117647058824,0.0,21,0.39215686274509803,75.0,Extreme Greed,1511.48587742,7.477107534313725,13.271629090374244,7812.716373,1525.329937,small_win
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-19,4,2229.5212300000003,4987.015,6.702547,0.3626975,1.0,0.0,1,1.0,75.0,Extreme Greed,2222.8186830000004,557.3803075000001,647.4501226672165,12082.95,2229.5212300000003,big_win
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-19,135,3491.018544,427.7865185185185,13.976246,2259.881367659259,0.5481481481481482,0.0,11,0.4666666666666667,75.0,Extreme Greed,3477.042298,25.85939662222222,28.564335716608724,6049.6938279999995,3491.018544,big_win
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,89,7440.638159,5090.390786516854,102.865112,4.165839325842697,0.5955056179775281,0.0,1,0.4044943820224719,75.0,Extreme Greed,7337.773047,83.60267594382023,49.00963074604738,53635.529649,7440.638159,big_win
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,53,1582.2032900000002,17374.649433962266,276.256905,100318.43396226416,0.8867924528301887,0.0,1,0.11320754716981132,75.0,Extreme Greed,1305.9463850000002,29.852892264150945,62.66624607225658,0.0,1582.2032900000002,small_win
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,64,0.0,3791.86515625,3.30336134,24.68075,1.0,0.0,1,0.0,75.0,Extreme Greed,-3.30336134,0.0,881.1403125748208,194499.072534,0.0,big_loss
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,1,0.0,24880.0,2.38848,24.88,0.0,0.0,1,0.0,75.0,Extreme Greed,-2.38848,0.0,7342.525262064407,0.0,0.0,big_loss
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,235,13027.2866,2927.3372765957447,103.51397576,17.630679344680853,0.17872340425531916,0.0,8,0.8723404255319149,75.0,Extreme Greed,12923.772624239999,55.43526212765957,28.009050993504612,3509.273443,13027.2866,big_win
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,1,0.0,1399.11,0.00611499,22.88,1.0,0.0,1,0.0,75.0,Extreme Greed,-0.00611499,0.0,1390.6064554311033,0.0,0.0,small_loss
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-19,439,5687.811638,1937.9936218678815,63.489077,24.78340091116173,0.5694760820045558,0.0,1,0.4305239179954442,75.0,Extreme Greed,5624.322561,12.95629074715262,30.05150192904577,5930.482942,5687.811638,big_win
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-19,37,-128.0,6080.864864864865,22.499194,54607.66945945946,0.21621621621621623,0.0,2,0.0,75.0,Extreme Greed,-150.499194,-3.4594594594594597,258.76908224447465,11799.68,-128.0,big_loss
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-19,2076,27888.195088,2272.286083815029,447.38810641,25.42691522157996,0.24036608863198458,0.0,1,0.708092485549133,75.0,Extreme Greed,27440.80698159,13.433619984585741,5.067676977447037,139628.47633,27888.195088,big_win
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-20,34,1245.51851,10051.199411764705,119.60926,3419.744117647059,0.38235294117647056,0.0,1,0.6176470588235294,74.0,Greed,1125.9092500000002,36.63289735294118,83.33687986946197,0.0,1245.51851,small_win
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,194,7812.716373,289.6046907216495,20.15432465,8892.240825243814,0.32989690721649484,0.0,13,0.5721649484536082,74.0,Greed,7792.562048350001,40.2717338814433,13.690093893952294,7465.899936,7812.716373,big_win
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,11,305.55784,2609.3063636363636,10.045819999999999,1.2469454545454546,0.09090909090909091,0.0,1,0.9090909090909091,74.0,Greed,295.51202,27.777985454545455,236.22568208031308,6.476289999999996,305.55784,small_win
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-20,3,22.80272,15.183333333333332,0.00800663,8.047656666666667,0.3333333333333333,0.0,2,0.3333333333333333,74.0,Greed,22.79471337,7.600906666666667,15.062731614506676,0.0,22.80272,small_loss
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-20,4,1676.3027260000001,2837.6875,1.37994,7.659975,0.5,0.0,2,0.75,74.0,Greed,1674.922786,419.07568150000003,1192.3357311528862,14849.788861,1676.3027260000001,small_win
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-20,128,6049.6938279999995,718.267421875,19.1604582,2635.47498125,0.546875,0.0,9,0.421875,74.0,Greed,6030.5333697999995,47.263233031249996,35.62753459021085,7454.276452,6049.6938279999995,big_win
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,238,53635.529649,9628.82474789916,621.675856,3.855455020084033,0.542016806722689,0.0,2,0.41596638655462187,74.0,Greed,53013.853792999995,225.35936827310923,15.463623095576008,357.346725,53635.529649,big_win
